article_id,title,url,timestamp
76074,"Five Books Nonprofit Leaders Should Read in 2021 keywords : Leadership,Nonprofit,Reading,Professional Development",https://medium.com/@newsyoucanuse/five-books-nonprofit-leaders-should-read-in-2021-9c8a8ee5148e,2020-12-17 13:06:15.702000+00:00
93037,"Using predictive analytics and data science to forecast drugs price in the USA. keywords : Prophet,Columbia University,Data Science,Predictive Analytics,Drugs",https://medium.com/analytics-in-action-columbia-business-school/using-predictive-analytics-and-data-science-to-predict-drugs-price-in-the-usa-3f87cf841d76,2020-12-18 04:08:02.051000+00:00
47253,"TLX contract upgrade keywords : Telex Ai,Bitcoin,Ethereum,Telegram,Blockchain",https://medium.com/telexai/tlx-contract-upgrade-ab504cd8dad3,2018-08-20 00:29:22.863000+00:00
100441,"Instructions to Create Infographic Videos Online keywords : Online Advertising,Video Marketing,Infographics,Infographic Video,Infographic Marketing",https://medium.com/@moneyonlinemake940/instructions-to-create-infographic-videos-online-22127e3e0047,2020-10-15 06:16:36.258000+00:00
16406,"Teach Your Kids to Meditate keywords : Children,Self Care,Self,Mindfulness,Meditation",https://medium.com/lift-yourself-with-meditation/teach-your-kids-to-meditate-c1e51cd88ee7,2020-03-21 13:46:00.995000+00:00
114093,"We need to talk about how Covid-19 is affecting human rights keywords : Pandemic,Human Rights,Covid 19,Inequality",https://medium.com/@undpeurasia/we-need-to-talk-about-how-covid-19-is-affecting-human-rights-c1d7421f2669,2020-12-10 08:06:36.813000+00:00
27531,"Share to social media on iOS with UIActivityViewController keywords : Swift Programming,iOS,Swift,Programming,Social Media",https://medium.com/practical-coding/share-to-social-media-on-ios-with-uiactivityviewcontroller-bc5d0559d3db,2020-10-09 05:44:54.700000+00:00
101486,"Mental Health America To Stream On Hily App For A Good Cause keywords : Dating,Hily News,Mental Health Awareness,Mental Health",https://medium.com/hily-dating/mental-health-america-to-stream-on-hily-app-for-a-good-cause-a63f96ccc662,2020-12-20 13:21:34.324000+00:00
4422,"‘Clanlands’ Will Take You on a Scottish Travel Adventure keywords : Travel,Reading,Entertainment,Books,Book Recommendations",https://medium.com/books-are-our-superpower/clanlands-will-take-you-on-a-scottish-travel-adventure-b55a99ba683,2020-11-28 11:09:10.652000+00:00
12647,"Getting Started with React + TypeScript keywords : Typescript,JavaScript,Reactjs,Programming,Web Development",https://medium.com/javascript-in-plain-english/react-typescript-813b02ff3672,2020-09-30 13:18:08.260000+00:00
56383,"[BLOG] Token Staking For The Users keywords : Blog,Blockchain,Users,Temco,Staking",https://medium.com/temcolabs/blog-token-staking-for-the-users-2f983d3314cc,2019-07-19 09:46:22.526000+00:00
185074,"Advertio: for Startups keywords : Digital Strategy,Digital Marketing,Startup,User Experience,PPC Marketing",https://content.advertio.com/advertio-for-startups-862c90b32dec,2020-11-11 11:41:27.795000+00:00
35036,"Susie’s Unicorn keywords : Short Story,Colors,Healing,Magical Realism,Flash Fiction",https://medium.com/the-junction/susies-unicorn-5b31b87ecee3,2019-09-19 16:23:00.608000+00:00
92905,"Costly Mistakes: Why We Had to Abandon Firebase keywords : Software Development Team,Firebase,Programming,Startup,NoSQL",https://medium.com/@aamanifxrshjf/costly-mistakes-why-we-had-to-abandon-firebase-e19c50ae5889,2020-12-14 09:46:42.547000+00:00
63000,"We Can Believe in Religion, or We Can Believe in The People That Wrote That Shit Down keywords : Personal Development,Growth,Religion,Spirituality,Philosophy",https://medium.com/illumination/we-can-believe-in-religion-or-we-can-believe-in-the-people-that-wrote-that-shit-down-c1f18471b38c,2020-12-24 17:20:00.868000+00:00
148682,"GovTech Solutions Series: Building a Truly Smart Community keywords : Data Security,Smart Cities,Govtech,Cybersecurity,Data Privacy",https://medium.com/calytera/govtech-solutions-series-building-a-truly-smart-community-506ddff08490,2019-08-01 18:19:00.833000+00:00
16147,"The Music Of The Spheres keywords : Spirituality,Life,Culture,Self,Space",https://medium.com/an-idea/the-music-of-the-spheres-f9ce3961e8e7,2020-10-28 00:03:12.576000+00:00
16191,"Nature’s Beauty keywords : Nature,Outdoors,Travel,Diversity,Photography",https://medium.com/snap-shots/natures-beauty-e5966ecfae1c,2020-10-15 21:13:44.250000+00:00
62382,"This Circle Taped to My Wall Is Keeping Me Calm-ish Today keywords : Mindfulness,Personal Development,Election 2020,Personal Growth,Elections",https://forge.medium.com/i-just-taped-the-circle-of-control-diagram-to-my-office-wall-426164cdef76,2020-11-04 22:07:56.469000+00:00
44979,"Higher Learning keywords : Poetry,Autodidacticism,Truth,Writing,Political",https://medium.com/politically-speaking/higher-learning-78cad34f8781,2020-09-29 16:03:28.313000+00:00
4657,"The 5-Bullet-Log: A Note-Taking System to Increase Self-Awareness and Learn More From Life keywords : Quantified Self,Writing,Self Improvement,Self,Journaling",https://medium.com/better-humans/the-5-bullet-log-a-note-taking-system-to-increase-self-awareness-and-learn-more-from-life-8150b8d2b322,2019-05-06 16:55:08.076000+00:00
55708,"欢迎来到信用评级的未来 keywords : Blockchain,Cryptocurrency,Fintech,Ethereum,Bitcoin",https://medium.com/colendi-%E4%B8%AD%E6%96%87%E5%8D%9A%E5%AE%A2/%E6%AC%A2%E8%BF%8E%E6%9D%A5%E5%88%B0%E4%BF%A1%E7%94%A8%E8%AF%84%E7%BA%A7%E7%9A%84%E6%9C%AA%E6%9D%A5-fc31e8c8e832,2018-08-26 18:48:12.977000+00:00
8492,"13 Attributes of the Ultimate Writer (Part 2 of 4) keywords : Humor,Communication,Writing Tips,Writing,Satire",https://medium.com/inspirefirst/13-attributes-of-the-ultimate-writer-part-2-of-4-71f7d3808df5,2020-06-05 16:18:02.095000+00:00
133912,"Forever Dream — (Chapter 7) Spill That Texas Tea keywords : Short Story,Fiction,Series,Forever Dream,Magical Realism",https://medium.com/@dunyazatde/forever-dream-chapter-7-spill-that-texas-tea-2b6f12a5645e,2020-11-22 19:43:18.132000+00:00
147353,"Inquisitive About Eyelash Extensions? This is what You Should Know keywords : Tweezers,Suppliers,Beauty,Manufacturing",https://medium.com/@innovab705/inquisitive-about-eyelash-extensions-this-is-what-you-should-know-4c013dfb89a3,2019-07-16 07:53:03.495000+00:00
33114,"Bayesian Statistics in ML keywords : Bayesian Statistics,Statistics,Machine Learning,Predictions",https://medium.com/ai-in-plain-english/bayesian-statistics-in-ml-6fea82c15576,2020-04-19 14:40:52.462000+00:00
121140,"3 ways electric trucks are shaping middle-mile transportation strategies keywords : Ecommerce,Energy,Transportation,Logistics,Electric Car",https://medium.com/@smartcharging-electricvehicles/3-ways-electric-trucks-are-shaping-middle-mile-transportation-strategies-60a19e398e5f,2021-01-15 10:51:30.262000+00:00
21286,"Machine Learning Introduction keywords : Machine Learning,Beginner,Machine Learning Recipe,Data Science,Introduction",https://medium.com/machine-learning-for-grandma/machine-learning-introduction-6c2ea36a9c4,2019-08-23 22:47:17.132000+00:00
27572,"A List of Unsexy Things to Think About Before Committing keywords : Relationships,Advice,Dating,Love,Commitment",https://medium.com/hello-love/a-list-of-unsexy-things-to-think-about-before-committing-e0f6ac8d2faf,2020-05-16 18:52:19.369000+00:00
110829,"Local TV News Is Obsolete and Unfit to Report on Los Angeles In 2020 keywords : Homelessness,California Highway Patrol,Media Criticism,Local News,Los Angeles News",https://medium.com/groundgamela/los-angeles-local-news-obsolete-1b521b5c586a,2020-12-03 02:09:23.966000+00:00
25828,"How Many Transgender Adults Are in America? keywords : LGBTQ,Transgender,Data Science,Statistics",https://medium.com/an-injustice/how-many-transgender-adults-are-in-america-9b3bd6d0f64f,2020-12-10 20:50:25.322000+00:00
48734,"365 Ways to Persuade And Motivate: #5 Point Out How People Are Connected keywords : Motivation,Gregory Walton,Psychology,Research",https://medium.com/theteamw/365-ways-to-persuade-and-motivate-5-point-out-how-people-are-connected-d1d954d59789,2016-09-21 22:12:04.068000+00:00
81182,"Best Restaurant Business Ideas For 2021 keywords : Restaurant Business,Marketing Strategies,Restaurant Marketing,Restaurant,Business Strategy",https://medium.com/@mcdonald-paper/best-restaurant-business-ideas-for-2021-fd338843e173,2020-12-24 13:28:03.252000+00:00
102259,Refining the ideas of Home keywords : Journal,https://medium.com/@dixiefelina/refining-the-ideas-of-home-ae1dd9d47531,2020-12-19 11:56:25.895000+00:00
108148,"What’s Going On At Local Hack Day: Build? keywords : Computer Science,Local Hack Day,Major League Hacking,Hackathons,Coding",https://stories.mlh.io/whats-going-on-at-local-hack-day-build-79511d80030d,2020-12-16 21:09:58.363000+00:00
103579,"HAPPINESS ( How to live Happy Life) keywords : Happiness In Life,Therapy,Love Yourself,Happiness,Smile",https://medium.com/@syedan951/happiness-how-to-live-happy-life-a282287d4506,2020-12-21 20:55:49.217000+00:00
97680,"Jessica Chastain is an Awesome Assassin in “Ava” on Netflix keywords : Netflix,Film,Action Movies,Jessica Chastain,Film Reviews",https://medium.com/jeffs-film-tv-reviews/jessica-chastain-is-an-awesome-assassin-in-ava-on-netflix-80748cf45af2,2020-12-13 04:15:57.658000+00:00
174994,"Ecowatt — generate green energy and help our world to be cleaner keywords : Green Energy,Blockchain,Ecowatt,Green Crypto,Token",https://medium.com/@sanialie2/ecowatt-generate-green-energy-and-help-our-world-to-be-cleaner-550642893676,2021-06-17 13:12:07.824000+00:00
34201,"I Am Joe Biden’s Dog and I Know How He Really Broke His Foot keywords : Joe Biden,Humor,Politics,Dogs,Pets",https://medium.com/muddyum/i-am-joe-bidens-dog-and-i-know-how-he-really-broke-his-foot-80a6f8f95015,2020-12-03 04:10:05.541000+00:00
172876,"One with Heaven and Earth keywords : Strength,Philosophy",https://medium.com/@samueltjan94/one-with-heaven-and-earth-c9e53208a2e,2019-02-07 11:54:33.007000+00:00
137598,"Exploring a smart component concept in Figma keywords : Figma,UI,Design,Prototyping,UX",https://uxdesign.cc/exploring-a-smart-component-concept-in-figma-a513f44556ee,2019-10-19 00:21:16.846000+00:00
4267,"Towards an Economic Theory of Everything in under 5 minutes keywords : Economics,Investing,Finance,Psychology,Philosophy",https://medium.com/datadriveninvestor/towards-an-economic-theory-of-everything-in-under-5-minutes-12f25b0038ee,2020-11-25 15:17:11.151000+00:00
150267,"August 4: chocolate-covered digestive cookies keywords : Cooking,Procrastination,Baking,Digestive Cookies",https://medium.com/@lromm/august-4-chocolate-covered-digestive-cookies-10a66808b71c,2021-08-06 03:07:06.536000+00:00
24933,"Guesstimated Time of Arrival keywords : Machine Learning,Supply Chain,Sensors,IoT,Logistics",https://medium.com/datadriveninvestor/guesstimated-time-of-arrival-e3974220db38,2020-07-10 17:05:38.030000+00:00
157295,"The Difference Between Treading Water and Making Big Money keywords : Options Trading,Mindset,Trading,Position Sizing,Risk Management",https://medium.com/@chicagosean/the-difference-between-treading-water-and-making-big-money-c91bce297aec,2020-08-13 18:58:59.462000+00:00
109684,"The 12 Types of Gift Givers keywords : Christmas Gifts,Christmas,Holidays,Gifts,Humor",https://medium.com/@giannonej1/the-12-types-of-gift-givers-89d8cf36ec4f,2020-12-23 16:57:30.043000+00:00
41327,Microservice Challenges and Patterns you Should be aware of keywords : Microservices,https://medium.com/techmonks/microservice-challenges-and-patterns-you-should-be-aware-of-d37228104724,2020-12-05 09:24:59.785000+00:00
78712,"3 benefits gained from turning my phone off at night keywords : Sleep,Healthy Lifestyle,Health,Mental Health,Phone Addiction",https://medium.com/@andrewforonda/3-benefits-gained-from-turning-my-phone-off-at-night-511c24be84ad,2020-12-24 16:54:46.938000+00:00
32833,"Despite What They Say, You’re Not Guaranteed a Job by Learning to Code keywords : STEM,Programming,Data Science,University,Education",https://medium.com/age-of-awareness/despite-what-they-say-youre-not-guaranteed-a-job-by-learning-to-code-ffcce41c7f0,2020-12-08 21:48:11.280000+00:00
83287,"How to calm a racing mind and finally get to sleep? keywords : Improvement,Self Care,Calm,Self Love",https://medium.com/@selffirst/how-to-calm-a-racing-mind-and-finally-get-to-sleep-d65b981f5da8,2020-12-27 07:06:45.759000+00:00
71655,"React/Redux Final Project -Oracle Library keywords : Final Project,Reactjs,Flatiron School,Programming,Coding",https://medium.com/@chrisashman96/react-redux-final-project-oracle-library-27f8fb548c87,2020-12-30 06:29:46.750000+00:00
38531,America has Become Pottersville it Needs More Bedford Falls keywords : Illumination,https://medium.com/illumination/america-has-become-pottersville-it-needs-more-bedford-falls-9903c47d1fa1,2020-11-13 06:39:47.320000+00:00
32418,"I Let Other People Tell Me What To Do With My Life keywords : Life Lessons,Blog,Advice,Self,Personal Development",https://medium.com/an-amygdala/i-let-other-people-tell-me-what-to-do-with-my-life-9f1f5d6a0c8,2020-05-19 15:11:06.920000+00:00
68740,"Can you download free softwares from softwaresfun.com? keywords : Free Download,Softwares,Download",https://medium.com/@hamzaarbi50/can-you-download-free-softwares-from-softwaresfun-com-a1a46af970af,2020-12-25 15:29:28.262000+00:00
133230,"Son, Be of Good Cheer, Thy Sins Be Forgiven Thee keywords : Jesus,Forgiveness,Christianity,Self,Mental Health",https://medium.com/@mxchristopher/son-be-of-good-cheer-thy-sins-be-forgiven-thee-a523367cb08f,2020-12-16 22:03:02.571000+00:00
42523,"Special Relativity Rebooted— Part 3 keywords : Special Relativity,Relativity,Physics,Neoclassical Relativity,Neoclassical Physics",https://medium.com/neoclassical-physics/special-relativity-rebooted-part-3-65aabf6343e0,2020-12-29 15:43:01.098000+00:00
35854,"The Disgusting Story of the Japanese ‘Comfort’ Women keywords : History,Sexual Assault,Women,Feminism,Equality",https://medium.com/lessons-from-history/the-disgusting-story-of-the-japanese-comfort-women-1b8d1d849878,2020-08-25 23:31:38.486000+00:00
77584,"How to study for the PSM I certification keywords : Certification,Study,Lifestyle,Agile,Scrum",https://medium.com/@emahuele/how-to-study-for-the-psm-i-certification-64a2b8d22188,2020-12-23 15:06:20.375000+00:00
15909,"Vite App Android Ver. 3.8.0 Released keywords : Wallet,Announcements,Vitex,Vite Labs",https://medium.com/vitelabs/vite-app-android-ver-3-8-0-released-8124504d141e,2020-12-23 08:39:39.962000+00:00
114540,"MoneYearn.Finance (KYFI) Stake, Farm, Borrow, Vote, Vault. keywords : Defi,Staking,Btc,Yield Farming,Ethereum",https://medium.com/@moneyearnfinance/moneyearn-finance-kyfi-stake-farm-borrow-vote-vault-ed33c6b70f77,2020-12-26 17:05:50.623000+00:00
138647,"Top 10 Podcasts September 2019 (the ones you’ve never heard of) keywords : Podcasting,Top 10,Podcast Playlist,Podcast,True Crime",https://medium.com/@purplebrown18/my-top-podcasts-september-2019-funny-true-crime-political-podcasts-and-more-bfe9281f7c0,2019-09-02 15:07:13.171000+00:00
107895,"Using python collecting real-world data by web scraping real estate website and doing data wrangling. keywords : Python,Web Scraping,Data Wrangling,Data Collection,Data Science",https://medium.com/rakesh-nain/using-python-collecting-real-world-data-by-web-scraping-real-estate-website-and-doing-data-2feb50a3b94f,2020-12-27 21:24:33.084000+00:00
55345,"Looping in Python. How to use the enumerate() function in… keywords : Software Engineering,Programming,Python,Technology,Data Science",https://towardsdatascience.com/looping-in-python-5289a99a116e,2020-09-22 20:36:39.324000+00:00
22500,How to Introduce Two Cats keywords : Cats,https://medium.com/cat-lady-guide/how-to-introduce-two-cats-c9401adc37de,2019-12-04 02:33:58.203000+00:00
175235,"vocabulary — booster. Hi Guys… keywords : Dilemma,Ideas,Meaning,Vocabulary",https://medium.com/@kalais1620/vocabulary-booster-d88b231aba75,2021-04-26 05:42:32.425000+00:00
130026,"what i like about instagram keywords : SEO,Instagram,Technews,Technology,Success Story",https://medium.com/@5frash-abah/what-i-like-about-instagram-d1b4bd52e67d,2020-12-17 11:49:49.450000+00:00
38316,"Olymp Capital and Ø Crypto Union are glad to announce a strategic partnership in banking services and asset management. keywords : O Crypto Union,Partnerships,Cryptocurrency,Blockchain,Olymp Capital",https://medium.com/ocryptounion/olymp-capital-and-%C3%B8-crypto-union-are-glad-to-announce-a-strategic-partnership-in-banking-services-be458da8d718,2018-10-04 11:06:49.358000+00:00
151822,"Open Source Rover keywords : Space,NASA,Space Projects,Raspberry Pi",https://medium.com/acord-corporation/open-source-rover-6d64e38de958,2019-09-03 04:38:50.669000+00:00
129118,"Rainforest keywords : Nature,Poetry,Inspiration,Poetry Sunday,Rainforest",https://psiloveyou.xyz/rainforest-cf9ca5c93c90,2020-12-27 13:03:00.743000+00:00
102217,"ENTRY ONE keywords : Christmas Spirit,Family Relationships,Daylife,Journal,My Life",https://medium.com/@lucidubin/entry-one-4f900ad428fc,2020-12-23 18:58:35.993000+00:00
8385,"Respawn VMs like an RPG with Autohealing and Autoupdates keywords : Google Cloud Platform,High Availability,Computer Science,Software,Cloud Computing",https://medium.com/google-cloud/give-your-vms-a-steady-pulse-with-autohealing-and-autoupdates-ae2c0828ecc9,2020-09-01 23:26:12.210000+00:00
170936,"Making Groceries Accessible to Those Who Need Them Most keywords : Grocery Home Delivery,Grocery Shopping,Delivery,DoorDash",https://medium.com/doordash/making-groceries-accessible-to-those-who-need-them-most-3b9e8e7cc2bc,2020-03-27 19:31:00.998000+00:00
50969,"BitClave Weekly Update — May 14, 2018 keywords : Blockchain",https://medium.com/bitclave/bitclave-weekly-update-may-14-2018-7a083a705b8e,2018-05-21 16:58:10.595000+00:00
136583,"Rarely do people lack facts or knowledge but THIS resource: PEOPLE keywords : Growth,Leadership Coaching,Coach,Reflections,Year In Review",https://medium.com/@arvellcraig/rarely-do-people-lack-facts-or-knowledge-but-this-resource-people-4db4218da39f,2019-04-19 05:34:24.308000+00:00
114492,"What Is Blocked Account In Germany (Including Insurance Pro Tip) keywords : Study Abroad,Deutschland,Germany,Student Visa,Banking",https://medium.com/@yanaimmis/what-is-blocked-account-in-germany-including-insurance-pro-tip-28fe23990638,2020-12-06 16:58:58.978000+00:00
156625,"Surviving Uncertainties of Cancer keywords : Survival,Cancer,Gurgaon,Doctors",https://medium.com/@fortismemorial/surviving-uncertainties-of-cancer-dca6ba429e5e,2020-06-08 12:13:55.165000+00:00
98810,"Zen Parable keywords : Identity,Self,Evolving Self,Robert Kegan,Transformation",https://medium.com/@fbagutti/zen-parable-473d320d777,2021-02-12 13:14:14.131000+00:00
75082,"‘Each morning we are born again. What we do today, is what matters most.’ Buddha keywords : Quotes About Life,Living With Purpose,Death And Dying,Acceptance,Gratitude",https://medium.com/@mariarattray/each-morning-we-are-born-again-what-we-do-today-is-what-matters-most-buddha-5346e8cee236,2020-12-27 05:18:49.821000+00:00
103754,"The Secret Manifesting Manual keywords : Secrets,Online Business,Manifesto,Manifestation,Business",https://medium.com/@emmas26/the-secret-manifesting-manual-6ef373b0ee63,2020-12-27 21:37:21.800000+00:00
140835,"AMAZING FACTS ABOUT EARTH keywords : Science,Education,Facts,Coronavirus,Earth",https://medium.com/@iitmchirag/amazing-facts-about-earth-261266771f9b,2020-05-09 15:03:16.708000+00:00
178240,"MCDEX Integrates The Graph to Secure Open Data Indexing and Query Support for Trading Activities keywords : Trade,Developer Tools,Blockchain,Cryptocurrency,Defi",https://medium.com/@mcdex/mcdex-integrates-the-graph-to-secure-open-data-indexing-and-query-support-for-trading-activities-8207017ab629,2021-04-25 11:40:09.345000+00:00
81940,"How Does US History Affect You? Historical Accuracy & John Adams keywords : United States,Accuracy,History,Us History,Founding Fathers",https://medium.com/@perkins-douglas/my-fellow-americans-1-fbf7a2efb323,2020-12-31 05:58:58.216000+00:00
103500,"AfCFTA and Trade Benefits to Nigeria keywords : Nigerian Economy,Nigeria,Ecowas,Afcfta,African Trade",https://medium.com/@pavestoneslegal/afcfta-and-trade-benefits-to-nigeria-51261d4f85dc,2020-12-17 10:37:39.206000+00:00
15162,"“Don’t be a dancer, make the music”- Preacher keywords : Moseries,Satire,Humor,Religion,Sseries",https://medium.com/cuble/dont-be-a-dancer-make-the-music-preacher-a93149e25fda,2020-11-13 00:44:27.744000+00:00
83088,"HSV Herpes Eraser Review PDF eBook Book Free Download|NOOK Book keywords : Chadwick Boseman,Trump News,Cdc,Green Bay Packers,Joe Biden",https://medium.com/@joss12martin/hsv-herpes-eraser-review-pdf-ebook-book-free-download-nook-book-be351e7aae35,2020-12-17 12:02:00.603000+00:00
54294,"(悲報)Google商家被停權了怎麼辦? keywords : Google My Business,行銷,Google,Google Maps",https://medium.com/%E7%94%B0%E8%A8%80%E8%AC%90%E8%AA%9E/%E6%82%B2%E5%A0%B1-google%E5%95%86%E5%AE%B6%E8%A2%AB%E5%81%9C%E6%AC%8A%E4%BA%86%E6%80%8E%E9%BA%BC%E8%BE%A6-fe9f18c2e721,2019-09-21 09:02:52.347000+00:00
27148,5Faves: A Few Fine Reads. keywords : Poetry,https://medium.com/poets-unlimited/5faves-a-few-fine-reads-195ae5c577e9,2019-09-11 15:14:03.743000+00:00
100658,"The Global Importance of Women’s Education keywords : Education,Climate Change,Feminism,Womens Rights,Womens Health",https://medium.com/power-and-representation-2020-new-creativity/the-global-importance-of-womens-education-15ef5cf24052,2020-12-08 23:02:10.700000+00:00
39223,"‘Catch These Hands’: The Black Boxer Trope in Fighting Video Games keywords : Technology,Gaming,Art,Videogames,Race",https://level.medium.com/catch-these-hands-the-black-boxer-trope-in-fighting-video-games-3dd8362e549e,2020-11-07 16:02:14.555000+00:00
10107,"How I Live (Well) On $20K A Year keywords : Life Lessons,Personal Development,Life,Money,Writing",https://medium.com/makingofamillionaire/how-i-live-well-on-20k-a-year-4a60af8fd0c0,2020-12-22 18:02:01.272000+00:00
154459,"Cute baby Signs of bronchial asthma in youngsters stop bronchial asthma assaults in youngsters keywords : Childasthmatreatment,Baby",https://medium.com/@howlifess/cute-baby-signs-of-bronchial-asthma-in-youngsters-stop-bronchial-asthma-assaults-in-youngsters-843b011d2e4d,2019-06-19 07:07:52.388000+00:00
71699,"How can I get more followers with Twitter Analytics in 2021 keywords : Get More Followers,Twitter,Twitter Analytics,Follower 2021",https://medium.com/@circleboom/how-can-i-get-more-followers-with-twitter-analytics-in-2021-efbd8608637e,2020-12-22 20:05:42.533000+00:00
56506,"How Data Can Improve Your Game? keywords : Sports,Tennis,Data Visualization,Smartwatch,Apps",https://medium.com/the-tennis-notebook/how-data-can-improve-your-tennis-game-bb160d068b12,2016-07-14 19:04:27.003000+00:00
168815,"Rails Project 3 — Spotify/Vinyl. My third project for the Flatiron Web… keywords : Spotify,Coding,Music,Flatiron School,Ruby on Rails",https://medium.com/@kevinkangg/rails-project-3-spotify-vinyl-c944120af203,2019-04-15 01:05:38.715000+00:00
52657,"A Poem On Coronavirus: COVID-19 keywords : Health,Coronavirus,Poetry On Medium,Written Tales,Poetry",https://medium.com/written-tales/a-poem-on-coronavirus-covid-19-408a2d773966,2020-03-18 09:57:35.644000+00:00
89875,"How Joe Biden won The 2020 Election (TIMELINE) keywords : Biden,Politics,2020,President,Trump",https://medium.com/@penguinpolitics1/how-joe-biden-won-the-2020-election-timeline-deccc59a9dc7,2020-12-23 18:10:40.964000+00:00
147101,"Reolink Argus 2E review: An affordable security cam with all the essentials keywords : Audio,Cutting,Headphones,Connected Home",https://medium.com/@tamara80145963/reolink-argus-2e-review-an-affordable-security-cam-with-all-the-essentials-6bce15c6300b,2020-11-30 16:03:08.271000+00:00
147522,"The Art of Multitasking keywords : Parenthood,Psychology,Lifehacks,Multitasking,Productivity",https://medium.com/@shelbyleighbuchanan/the-art-of-multitasking-4592bd007a93,2019-01-10 22:48:08.016000+00:00
78321,"Walkthrough of CICD in Azure Data Factory (ADF) keywords : DevOps,Ci Cd Pipeline,Azure Devops,Azure Data Factory,Azure",https://medium.com/@rkniyer999/walkthrough-of-cicd-in-azure-data-factory-adf-54a07ef90d1b,2020-12-21 10:08:47.729000+00:00
140133,"How to format UX portfolio case studies keywords : Ui Ux Design,User Experience,UX",https://medium.com/@lifelikedeepak/how-to-format-ux-portfolio-case-studies-ab6ede5bee63,2021-06-16 04:08:30.884000+00:00
73011,"Launch Week! Sprint 5 keywords : Startup,Bootstrap,Startup Lessons,Building In Public,Personal Finance",https://medium.com/@elliotkoss/launch-week-sprint-5-10cc28ae8e21,2020-12-27 16:51:46.593000+00:00
92704,"A Complete Guide keywords : Software Testing,IoT,Tools,Guides And Tutorials,Iot Testing",https://medium.com/@51testing/iot-testing-a-complete-guide-what-we-test-skills-tools-a0745ab5130,2020-12-10 01:19:35.202000+00:00
45985,"Past, Present, Future keywords : Childhood,Poetry,Storytelling,Haiku,Fantasy",https://medium.com/genius-in-a-bottle/past-present-future-19a1cdc819ef,2020-10-05 02:09:08.097000+00:00
51123,"JavaScript, A Few Main Concepts keywords : Javascript Scope,JavaScript,Software Engineering,Hoisting,Datatypes In Javascript",https://medium.com/swlh/javascript-a-few-main-concepts-2c500f7e14bd,2020-12-22 06:21:44.920000+00:00
149613,"The Straightjacket of Cold War Doublespeak: Capitalism, Socialism, and the American-Soviet Global System keywords : Socialism,Communism,Cold War,Politics,Soviet Union",https://medium.com/@henrysilver/the-straightjacket-of-cold-war-doublespeak-capitalism-socialism-and-the-origins-of-the-soviet-dfea8ad1ca2c,2020-04-15 00:12:03.918000+00:00
27158,"How Smart Boards Help Us Learn keywords : Children,Tegs,Learning,Smart Boards,Education",https://medium.com/tegs/how-smart-boards-help-us-learn-4102cbc0e726,2019-08-23 12:50:18.887000+00:00
111714,"Woman over the moon after receiving boutique fudge box in lieu of paid overtime keywords : Employees,Satire,Humour,Humor,Working From Home",https://medium.com/the-haven/woman-over-the-moon-after-receiving-boutique-fudge-box-in-lieu-of-paid-overtime-c494cd3930ee,2020-12-08 00:20:15.360000+00:00
9063,"Wearing a Mask While Running Sucks. You Might Have to Do It Anyway. keywords : Fitness,Running,Coronavirus,Exercise,Life",https://elemental.medium.com/wearing-a-mask-while-running-sucks-you-should-probably-do-it-anyway-90547d8eea19,2020-05-04 13:51:55.808000+00:00
160226,"The Psychedelic Diaries, Vol VII: Making your macrodose playlist keywords : Psychology,Mental Health,Psychedelics,Psychiatry,Wellness",https://medium.com/@raychristian-vibes/the-psychedelic-diaries-volume-vii-making-your-macrodose-playlist-f3c6c0beb49c,2021-06-17 20:32:28.044000+00:00
21415,"Does Anyone Owe Colin Kaepernick An Apology? keywords : Race,Protest,Police,Culture,NFL",https://four4thefire.medium.com/does-anyone-owe-colin-kaepernick-an-apology-26b80251646,2020-06-07 18:36:37.863000+00:00
12354,"Would Fela have welcomed French President Macron to his Shrine? keywords : Fela,Macron,Culture,Africa,Music",https://catchoris.medium.com/would-fela-have-welcomed-french-president-macron-to-his-shrine-935a02808171,2020-12-23 16:13:33.730000+00:00
68053,"This Land is Our Land keywords : Politics,Government,Culture,Books,Immigration",https://medium.com/soli-deo-gloria/this-land-is-our-land-92f5a78d450,2019-11-14 16:14:53.496000+00:00
80268,"As 20 séries de TV/minisséries de 2020. keywords : Series,TV Shows,Streaming,Tv Reviews,TV Series",https://medium.com/dois-picol%C3%A9-de-lim%C3%A3o/as-20-s%C3%A9ries-de-tv-miniss%C3%A9ries-de-2020-b78cd66ce2b6,2020-12-27 20:28:24.356000+00:00
8896,"Running Hot & Cold keywords : Humor,Global Warming,Comics,Climate Change,Weather",https://backgroundnoisecomic.medium.com/running-hot-cold-2d2464b950bb,2020-01-14 01:20:18.195000+00:00
132887,"Building a Personal Website (Mini-Series Part 4) keywords : Blogging,Web Design,Portfolio,Software Development,Web Development",https://medium.com/@tarakrishnan/building-a-personal-website-mini-series-part-4-33d5ec1dd549,2020-12-17 05:31:01.451000+00:00
8880,"NF Shows How To Be a Christian Rapper Without Being a Christian Rapper keywords : Work,Mental Health,Religion,Spirituality,Christianity",https://medium.com/soli-deo-gloria/nf-shows-how-to-be-a-christian-rapper-without-being-a-christian-rapper-75389efd7b1e,2019-09-02 10:57:16.060000+00:00
